signal_id,date,time,index,direction,direction_int,conviction_score,lot_size,close,vwap,vwap_distance,rsi,adx,ema_fast,ema_slow,pcr,iv_rank,pdh,pdl,weekly_high,weekly_low,dte,capital_before,capital_used,risk_amount,entry_premium,stop_loss,target,exit_premium,pnl,pnl_pct,exit_reason,trade_taken,outcome
C1273908,2024-12-05,14:30:00,BANKNIFTY,CALL,1,68,1,53807.5,53303.41,504.09,74.56,27.73,53431.69,53328.3,1.0,50.0,53387.1,52685.15,53888.3,51693.95,6,94456.29,6205.65,1241.13,413.71,330.97,620.56,330.97,-1342.58,-21.63,Stop-loss,1,0
D746FCDD,2024-12-12,14:00:00,BANKNIFTY,PUT,0,68,1,53189.6,53330.5,-140.9,27.51,30.86,53319.49,53389.68,1.0,50.0,53648.05,53302.15,53868.5,53160.65,6,93113.71,6144.15,1228.83,409.61,327.69,614.41,400.05,-245.22,-3.99,No-move (flat 30 min),1,0
DE477BC7,2025-01-02,14:30:00,BANKNIFTY,CALL,1,65,1,51548.75,51285.48,263.27,69.85,27.91,51326.27,51198.21,1.0,50.0,51321.95,50485.05,51979.75,50485.05,6,92868.49,5954.4,1190.88,396.96,317.57,595.44,404.98,18.45,0.31,Profit lock (14:00),1,1
48F4E34C,2025-01-06,13:30:00,BANKNIFTY,PUT,0,69,1,49932.25,50347.21,-414.96,27.14,26.1,50309.52,50502.91,1.0,50.0,51671.6,50904.35,51672.75,49751.0,2,92886.94,3326.1,665.22,221.74,177.39,332.61,271.97,652.22,19.61,Profit lock (14:00),1,1
60FA582B,2025-01-08,13:30:00,BANKNIFTY,PUT,0,65,1,49566.25,49743.16,-176.91,34.85,25.38,49718.01,49881.83,1.0,50.0,50447.6,49969.3,51672.75,49389.75,7,93539.16,6192.45,1238.49,412.83,330.26,619.25,330.26,-1340.03,-21.64,Stop-loss,1,0
9D7686A5,2025-01-20,13:30:00,BANKNIFTY,CALL,1,71,1,49510.05,49179.24,330.81,83.38,30.7,49213.85,49046.55,1.0,50.0,49047.2,48309.5,49650.6,48235.2,2,92199.13,3296.55,659.31,219.77,175.82,329.66,175.82,-760.03,-23.06,Stop-loss,1,0
FC964732,2025-01-22,13:30:00,BANKNIFTY,PUT,0,71,1,48166.1,48437.73,-271.63,24.05,28.23,48406.19,48511.78,1.0,50.0,49543.15,48430.95,49650.6,48074.05,7,91439.1,5996.1,1199.22,399.74,319.79,599.61,319.79,-1300.68,-21.69,Stop-loss,1,0
8AB51D34,2025-01-28,13:15:00,BANKNIFTY,CALL,1,71,1,49176.9,48889.9,287.0,83.05,28.16,48899.52,48740.89,1.0,50.0,48319.2,47844.15,49247.15,47844.15,1,90138.42,2313.6,462.72,154.24,123.39,231.36,183.24,334.2,14.45,Max hold (60 min),1,1
81FAF4F7,2025-01-31,13:45:00,BANKNIFTY,CALL,1,68,1,49559.7,49340.25,219.45,69.79,26.68,49374.37,49257.74,1.0,50.0,49426.2,49031.8,49674.8,47844.15,5,90472.62,5212.2,1042.44,347.48,277.98,521.22,350.73,-52.82,-1.01,Max hold (60 min),1,0
4D6F8969,2025-02-11,14:00:00,BANKNIFTY,PUT,0,68,1,49312.65,49536.16,-223.51,29.53,25.72,49511.55,49612.79,1.0,50.0,50155.65,49703.1,50641.75,49177.4,1,90419.8,2322.9,464.58,154.86,123.89,232.29,168.31,100.96,4.35,Profit lock (14:00),1,1
53E4BA64,2025-02-14,13:30:00,BANKNIFTY,PUT,0,68,1,48851.3,49081.67,-230.37,27.07,26.48,49052.55,49210.54,1.0,50.0,49836.1,49276.1,50155.65,48719.75,5,90520.76,5139.75,1027.95,342.65,274.12,513.97,342.42,-104.96,-2.04,No-move (flat 30 min),1,0
07ADDBCD,2025-03-19,13:45:00,BANKNIFTY,CALL,1,68,1,49783.4,49669.28,114.12,71.71,28.79,49682.62,49609.4,1.0,50.0,49400.3,48629.45,49807.55,47844.95,7,90415.8,6202.8,1240.56,413.52,330.82,620.28,398.73,-323.63,-5.22,Max hold (60 min),1,0
932BFE7E,2025-03-24,14:00:00,BANKNIFTY,CALL,1,65,1,51658.1,51532.44,125.66,66.85,27.06,51524.52,51337.76,1.0,50.0,50672.15,49891.95,51801.15,48629.45,2,90092.17,3444.75,688.95,229.65,183.72,344.48,241.39,74.98,2.18,Profit lock (14:00),1,1
5D01CC77,2025-03-26,14:00:00,BANKNIFTY,PUT,0,66,1,51191.35,51525.86,-334.51,17.11,29.93,51469.74,51599.62,1.0,50.0,52063.95,51429.6,52063.95,49771.65,7,90167.15,6379.65,1275.93,425.31,340.25,637.97,413.93,-272.59,-4.27,No-move (flat 30 min),1,0
02563CDB,2025-04-01,14:00:00,BANKNIFTY,PUT,0,68,1,50792.1,51033.07,-240.97,29.25,25.71,51004.0,51216.11,1.0,50.0,51839.1,51335.35,52063.95,50742.0,1,89894.56,2393.4,478.68,159.56,127.65,239.34,135.17,-466.43,-19.49,Max hold (60 min),1,0
D4F8137B,2025-04-15,14:15:00,BANKNIFTY,CALL,1,65,1,52371.35,52272.32,99.03,68.15,29.01,52280.67,52210.27,1.0,50.0,51244.7,50634.1,52486.35,49156.95,1,89428.13,2466.0,493.2,164.4,131.52,246.6,159.35,-176.52,-7.16,Hard close (15:00),1,0
D99DE331,2025-04-17,13:15:00,BANKNIFTY,CALL,1,68,1,54311.75,53619.72,692.03,92.44,26.2,53650.88,53413.03,1.0,50.0,53164.45,52471.35,54407.2,49910.85,6,89251.61,6258.75,1251.75,417.25,333.8,625.88,413.22,-162.26,-2.59,Max hold (60 min),1,0
C3F9DF09,2025-04-28,13:30:00,BANKNIFTY,CALL,1,65,1,55469.5,55294.93,174.57,67.35,25.77,55314.41,55200.09,1.0,50.0,55350.55,54176.45,56098.7,54176.45,2,89089.35,3696.75,739.35,246.45,197.16,369.67,251.39,-27.06,-0.73,No-move (flat 30 min),1,0
99CE6F50,2025-05-14,13:30:00,BANKNIFTY,PUT,0,66,1,54678.85,54904.56,-225.71,28.2,32.62,54881.5,54976.86,1.0,50.0,55499.65,54888.5,55499.65,53483.05,7,89062.29,6810.3,1362.06,454.02,363.22,681.03,414.08,-701.01,-10.29,Max hold (60 min),1,0
8F27D09E,2025-05-15,14:00:00,BANKNIFTY,CALL,1,71,1,55360.65,54772.62,588.03,79.25,29.18,54847.93,54727.15,1.0,50.0,55208.6,54491.0,55499.65,53483.05,6,88361.28,6396.3,1279.26,426.42,341.14,639.63,367.37,-987.43,-15.44,Max hold (60 min),1,0
3271ED7F,2025-06-02,13:45:00,BANKNIFTY,CALL,1,71,1,55854.4,55678.89,175.51,76.12,30.16,55688.07,55603.69,1.0,50.0,55813.3,55356.6,55966.3,55037.85,2,87373.85,3720.6,744.12,248.04,198.43,372.06,198.43,-845.03,-22.71,Stop-loss,1,0
04CC46C6,2025-06-06,14:00:00,BANKNIFTY,CALL,1,68,1,56606.95,56329.73,277.22,75.88,26.69,56367.3,56092.16,1.0,50.0,56010.15,55580.45,56695.0,55400.55,5,86528.82,5965.65,1193.13,397.71,318.17,596.56,342.86,-924.21,-15.49,Max hold (60 min),1,0
31EF6ADE,2025-06-12,14:15:00,BANKNIFTY,PUT,0,72,2,56012.75,56284.4,-271.65,14.7,25.72,56255.17,56375.75,1.0,50.0,56782.5,56399.4,57049.5,55534.75,6,85604.61,12944.4,2588.88,431.48,345.18,647.22,413.11,-714.92,-5.52,Hard close (15:00),1,0
A8EB3D9A,2025-06-16,13:30:00,BANKNIFTY,CALL,1,66,1,55877.5,55688.06,189.44,72.42,28.67,55704.79,55600.43,1.0,50.0,55688.0,55149.3,57015.4,55149.3,2,84889.69,3723.0,744.6,248.2,198.56,372.3,270.58,234.45,6.3,Profit lock (14:00),1,1
7B3E1BD4,2025-06-20,14:00:00,BANKNIFTY,CALL,1,65,1,56166.95,56039.89,127.06,68.73,26.71,56048.89,55903.27,1.0,50.0,55942.45,55475.45,56328.2,55149.3,5,85124.14,5915.4,1183.08,394.36,315.49,591.54,414.98,207.46,3.51,Max hold (60 min),1,1
DCF2B4E1,2025-06-27,14:00:00,BANKNIFTY,CALL,1,65,1,57402.85,57280.84,122.01,79.87,25.66,57296.42,57205.5,1.0,50.0,57263.45,56558.35,57475.4,55779.25,5,85331.6,6044.25,1208.85,402.95,322.36,604.42,407.1,-39.51,-0.65,No-move (flat 30 min),1,0
5D9EEE48,2025-07-02,13:15:00,BANKNIFTY,PUT,0,72,2,57043.3,57206.58,-163.28,5.76,28.7,57204.47,57274.38,1.0,50.0,57533.85,57150.35,57628.4,56558.35,7,85292.09,14188.2,2837.64,472.94,378.35,709.41,467.73,-320.62,-2.26,No-move (flat 30 min),1,0
E57D6AA6,2025-07-16,14:15:00,BANKNIFTY,CALL,1,65,1,57237.7,57111.27,126.43,72.14,25.56,57140.51,57085.91,1.0,50.0,57134.95,56707.8,57363.7,56594.25,7,84971.47,7125.75,1425.15,475.05,380.04,712.58,465.64,-243.27,-3.41,No-move (flat 30 min),1,0
D1CBE6C3,2025-07-23,14:00:00,BANKNIFTY,CALL,1,71,1,57174.0,56909.47,264.53,87.45,36.07,56955.88,56881.39,1.0,50.0,57286.15,56692.0,57286.15,56204.85,7,84728.2,7128.3,1425.66,475.22,380.18,712.83,462.56,-291.94,-4.1,No-move (flat 30 min),1,0
26043973,2025-07-25,14:30:00,BANKNIFTY,PUT,0,65,1,56511.5,56686.42,-174.92,24.51,25.73,56660.56,56836.81,1.0,50.0,57316.6,56850.9,57316.6,56255.7,5,84436.26,5952.15,1190.43,396.81,317.45,595.22,355.53,-720.77,-12.11,Hard close (15:00),1,0
3762FD97,2025-08-05,14:00:00,BANKNIFTY,PUT,0,68,1,55269.85,55432.74,-162.89,23.85,28.35,55426.18,55499.2,1.0,50.0,55752.45,55437.3,56406.2,55202.85,1,83715.49,2602.65,520.53,173.51,138.81,260.26,138.81,-621.12,-23.86,Stop-loss,1,0
79793E40,2025-09-02,14:30:00,BANKNIFTY,PUT,0,71,1,53645.65,53989.91,-344.26,15.96,28.58,53911.63,53953.6,1.0,50.0,54035.85,53658.15,55068.9,53578.0,1,83094.37,2530.5,506.1,168.7,134.96,253.05,183.77,125.21,4.95,Profit lock (14:00),1,1
AF56A584,2025-09-23,13:45:00,BANKNIFTY,CALL,1,65,1,55588.85,55333.8,255.05,84.99,32.94,55368.78,55291.22,1.0,50.0,55666.35,55215.6,55835.25,55146.55,1,83219.58,2618.25,523.65,174.55,139.64,261.83,139.64,-624.27,-23.84,Stop-loss,1,0
A9B8024C,2025-10-01,14:30:00,BANKNIFTY,CALL,1,68,1,55371.25,55130.24,241.01,73.39,27.42,55176.82,54992.16,1.0,50.0,54793.05,54502.95,55406.75,54226.6,7,82595.31,6901.35,1380.27,460.09,368.07,690.13,409.23,-864.7,-12.53,Hard close (15:00),1,0
F7F4B31B,2025-10-10,13:30:00,BANKNIFTY,CALL,1,68,1,56707.25,56591.53,115.72,76.54,31.24,56589.36,56514.81,1.0,50.0,56286.25,55843.9,56760.25,55727.25,5,81730.61,5976.15,1195.23,398.41,318.73,597.62,373.01,-482.6,-8.08,Max hold (60 min),1,0
A456D756,2025-10-24,13:45:00,BANKNIFTY,PUT,0,65,1,57488.45,57843.97,-355.52,19.87,25.01,57814.93,57938.79,1.0,50.0,58577.5,57951.45,58577.5,57238.65,5,81248.01,6059.25,1211.85,403.95,323.16,605.92,323.16,-1313.3,-21.67,Stop-loss,1,0
63DABF79,2025-11-07,13:15:00,BANKNIFTY,CALL,1,65,1,57873.4,57554.55,318.85,80.22,28.45,57575.59,57421.66,1.0,50.0,57945.05,57521.0,58254.95,57157.85,5,79934.71,6105.6,1221.12,407.04,325.63,610.56,385.89,-419.0,-6.86,Max hold (60 min),1,0
E7E13844,2025-11-20,14:15:00,BANKNIFTY,CALL,1,65,1,59381.75,59257.13,124.62,70.84,25.99,59287.77,59250.42,1.0,50.0,59264.25,58688.55,59440.1,58050.0,6,79515.71,6849.9,1369.98,456.66,365.33,684.99,456.93,-98.03,-1.43,No-move (flat 30 min),1,0
BB96F0FC,2025-12-05,13:45:00,BANKNIFTY,CALL,1,68,1,59761.75,59558.36,203.39,74.11,29.03,59570.65,59443.83,1.0,50.0,59548.7,59062.15,60114.3,58925.7,5,79417.68,6286.5,1257.3,419.1,335.28,628.65,409.07,-252.29,-4.01,Max hold (60 min),1,0
955D369F,2025-12-08,14:00:00,BANKNIFTY,PUT,0,65,1,59139.1,59402.35,-263.25,23.57,28.27,59359.62,59463.57,1.0,50.0,59806.6,59106.55,59806.6,58925.7,2,79165.39,3937.5,787.5,262.5,210.0,393.75,210.0,-888.44,-22.56,Stop-loss,1,0
7A7F584F,2025-12-10,14:30:00,BANKNIFTY,PUT,0,69,1,58886.5,59123.73,-237.23,30.07,26.33,59067.06,59181.94,1.0,50.0,59358.25,58878.45,59806.6,58853.9,7,78276.95,7344.9,1468.98,489.66,391.73,734.49,450.67,-686.89,-9.35,Hard close (15:00),1,0
E5C15C5B,2025-12-31,13:30:00,BANKNIFTY,CALL,1,71,1,59723.6,59472.08,251.52,79.44,29.08,59516.77,59446.44,1.0,50.0,59272.7,58737.6,59766.2,58737.6,7,77590.06,7437.15,1487.43,495.81,396.65,743.72,507.17,68.06,0.92,Profit lock (14:00),1,1
26E0D69C,2026-01-09,13:45:00,BANKNIFTY,PUT,0,65,1,59253.15,59419.1,-165.95,28.32,25.14,59381.75,59437.72,1.0,50.0,60112.85,59564.8,60437.35,59154.2,5,77658.12,6241.35,1248.27,416.09,332.87,624.13,428.67,86.71,1.39,Profit lock (14:00),1,1
6CB1762F,2026-01-29,13:45:00,BANKNIFTY,CALL,1,72,2,59915.25,59662.78,252.47,76.2,27.62,59684.68,59569.24,1.0,50.0,59699.9,59240.1,60060.7,58121.6,6,77744.83,13837.2,2767.44,461.24,368.99,691.86,454.04,-380.03,-2.75,No-move (flat 30 min),1,0
22AD9663,2026-02-01,13:30:00,BANKNIFTY,PUT,0,68,1,58869.3,59380.43,-511.13,26.91,30.13,59301.57,59456.47,1.0,50.0,59906.9,59501.8,60060.7,57783.2,3,77364.8,4800.0,960.0,320.0,256.0,480.0,342.82,240.79,5.02,Profit lock (14:00),1,1
4E7FC273,2026-02-17,13:45:00,BANKNIFTY,CALL,1,68,1,61188.4,61018.45,169.95,82.5,28.81,61020.67,60866.42,1.0,50.0,61011.3,59861.1,61241.6,59861.1,1,77605.59,2877.9,575.58,191.86,153.49,287.79,193.79,-71.84,-2.5,No-move (flat 30 min),1,0
8B0EAEC3,2026-02-18,14:30:00,BANKNIFTY,CALL,1,71,1,61486.5,61277.44,209.06,76.55,31.21,61301.76,61242.51,1.0,50.0,61241.6,60560.0,61596.85,59861.1,7,77533.75,,,511.0,408.8,766.5,,,,premium_out_of_range,0,-1
285A5CB9,2026-02-19,13:30:00,BANKNIFTY,PUT,0,73,2,61060.7,61256.79,-196.09,28.86,33.65,61228.47,61337.49,1.0,50.0,61596.85,61100.9,61678.8,59861.1,6,77533.75,14087.4,2817.48,469.58,375.66,704.37,479.74,140.61,1.0,Profit lock (14:00),1,1
2CFFBF03,2026-02-25,13:45:00,BANKNIFTY,PUT,0,66,1,60885.8,61102.1,-216.3,18.21,27.0,61068.06,61152.23,1.0,50.0,61435.65,60801.85,61678.8,60562.35,7,77674.36,,,506.38,405.1,759.57,,,,premium_out_of_range,0,-1
7241DE37,2026-02-25,14:15:00,BANKNIFTY,PUT,0,69,1,60897.5,61081.88,-184.38,26.99,32.69,61041.23,61134.44,1.0,50.0,61435.65,60801.85,61678.8,60562.35,7,77674.36,,,505.92,404.74,758.88,,,,premium_out_of_range,0,-1
D9735D0F,2026-02-25,14:30:00,BANKNIFTY,PUT,0,69,1,60889.8,61074.76,-184.96,26.46,32.62,61026.81,61124.84,1.0,50.0,61435.65,60801.85,61678.8,60562.35,7,77674.36,,,506.53,405.22,759.79,,,,premium_out_of_range,0,-1
2E6D6E35,2026-03-02,13:30:00,BANKNIFTY,PUT,0,68,1,59587.1,59806.41,-219.31,23.18,29.43,59813.73,59947.38,1.0,50.0,61086.45,60438.95,61435.65,59148.0,2,77674.36,3966.9,793.38,264.46,211.57,396.69,211.57,-894.29,-22.54,Stop-loss,1,0
10BB94BA,2026-03-11,13:30:00,BANKNIFTY,PUT,0,72,2,56064.4,56302.02,-237.62,27.08,29.83,56280.67,56469.23,1.0,50.0,57097.05,56387.2,59274.35,55270.6,7,76780.07,13956.6,2791.32,465.22,372.18,697.83,473.72,90.83,0.65,No-move (flat 30 min),1,1
44D77A50,2026-03-13,14:00:00,BANKNIFTY,PUT,0,71,1,53695.4,54063.68,-368.28,28.51,28.55,54040.05,54243.25,1.0,50.0,55636.95,54760.55,57097.05,53675.7,5,76870.9,5679.15,1135.83,378.61,302.89,567.91,423.29,568.28,10.01,Max hold (60 min),1,1
B1C2F3DB,2026-04-06,13:30:00,BANKNIFTY,CALL,1,65,1,52220.3,51656.36,563.94,76.95,25.07,51702.38,51525.9,1.0,50.0,51731.95,49954.85,53292.5,49954.85,2,77439.18,3477.75,695.55,231.85,185.48,347.77,318.21,1193.92,34.33,Profit lock (14:00),1,1
829CE21F,2026-04-09,14:30:00,BANKNIFTY,PUT,0,66,1,54720.8,55163.98,-443.18,18.47,28.25,55088.61,55287.6,1.0,50.0,55778.25,54797.5,55778.25,49954.85,6,78633.1,6316.8,1263.36,421.12,336.9,631.68,336.9,-1364.81,-21.61,Stop-loss,1,0
7E8E60FD,2026-04-16,13:15:00,BANKNIFTY,PUT,0,67,1,55936.7,56359.27,-422.57,12.56,25.64,56335.82,56526.96,1.0,50.0,56786.25,56109.2,56834.25,54356.2,6,77268.29,6455.7,1291.14,430.38,344.3,645.57,344.3,-1392.74,-21.57,Stop-loss,1,0
0BCC8794,2026-04-23,13:45:00,BANKNIFTY,PUT,0,65,1,56326.55,56563.57,-237.02,31.24,26.37,56536.98,56633.1,1.0,50.0,57438.2,57002.15,57456.3,55841.65,6,75875.55,6503.85,1300.77,433.59,346.87,650.38,473.04,489.65,7.53,Profit lock (14:00),1,1
EDA9F324,2026-04-28,14:30:00,BANKNIFTY,PUT,0,65,1,55471.65,55784.9,-313.25,19.5,26.63,55711.43,55861.89,1.0,50.0,56474.95,55911.1,57438.2,55263.75,1,76365.2,2617.5,523.5,174.5,139.6,261.75,253.91,1090.07,41.65,Hard close (15:00),1,1
